wind_speed,sealevel_pressure,old_station_type,station_type,sky_condition,wind_direction,sky_condition_top,visibility,datetime,wind_direction_cardinal,relative_humidity,hourly_precip,drybulb_fahrenheit,report_type,dewpoint_fahrenheit,station_pressure,weather_types,wetbulb_fahrenheit,wban_code
7,"","",0,SCT060 SCT075 SCT080,170,SCT080,10,2014-08-30T00:35:00,S,84,"",74,AA,69,29.250000,"",71,04807
7,"","",0,SCT060 SCT070 SCT090,160,SCT090,10,2014-08-30T00:15:00,SSE,84,"",74,AA,69,29.260000,"",71,04807
7,"","",0,SCT070,160,SCT070,10,2014-08-29T23:55:00,SSE,84,"",74,AA,69,29.260000,"",71,04807
8,"","",0,CLR,150,CLR,10,2014-08-29T23:35:00,SSE,82,"",74,AA,68,29.270000,"",70,04807
8,"","",0,CLR,150,CLR,10,2014-08-29T23:15:00,SSE,82,"",74,AA,68,29.270000,"",70,04807
9,"","",0,SCT050 SCT075,150,SCT075,10,2014-08-29T22:55:00,SSE,84,"",74,AA,69,29.270000,"",71,04807
8,"","",0,CLR,150,CLR,10,2014-08-29T22:35:00,SSE,84,"",74,AA,69,29.280000,"",71,04807
7,"","",0,CLR,150,CLR,10,2014-08-29T22:15:00,SSE,87,"",73,AA,69,29.280000,"",70,04807
8,"","",0,CLR,150,CLR,10,2014-08-29T21:55:00,SSE,84,"",74,AA,69,29.280000,"",71,04807
7,"","",0,CLR,150,CLR,10,2014-08-29T21:35:00,SSE,84,"",74,AA,69,29.290000,"",71,04807
7,"","",0,CLR,140,CLR,10,2014-08-29T21:15:00,SE,84,"",74,AA,69,29.290000,"",71,04807
8,"","",0,CLR,140,CLR,10,2014-08-29T20:55:00,SE,84,"",74,AA,69,29.290000,"",71,04807
10,"","",0,CLR150,140,CLR150,10,2014-08-29T20:45:00,SE,"","",75,AA,70,"","","",04807
8,"","",0,CLR,150,CLR,10,2014-08-29T20:35:00,SSE,87,"",74,AA,70,29.290000,"",71,04807
6,"","",0,CLR,150,CLR,10,2014-08-29T20:15:00,SSE,90,"",73,AA,70,29.290000,"",71,04807
7,"","",0,BKN150,150,BKN150,10,2014-08-29T19:45:00,SSE,90,"",73,AA,70,29.280000,"",71,04807
14,"","",0,BKN150,150,BKN150,10,2014-08-29T18:45:00,SSE,79,"",77,AA,70,29.280000,"",72,04807
13,"","",0,BKN150,150,BKN150,10,2014-08-29T17:45:00,SSE,65,"",79,AA,66,29.280000,"",70,04807
14,"","",0,BKN050,140,BKN050,10,2014-08-29T16:45:00,SE,72,"",82,AA,72,29.280000,"",75,04807
9,"","",0,BKN026,120,BKN026,10,2014-08-29T15:45:00,ESE,74,"",82,AA,73,29.290000,"",76,04807
8,"","",0,OVC021,210,OVC021,7,2014-08-29T14:45:00,SSW,72,"",82,AA,72,29.300000,"",75,04807
10,"","",0,BKN026,150,BKN026,10,2014-08-29T13:45:00,SSE,67,"",84,AA,72,29.310000,"",76,04807
7,"","",0,SCT027 BKN200,170,BKN200,10,2014-08-29T12:45:00,S,67,"",84,AA,72,29.330000,"",76,04807
7,"","",0,FEW035 BKN200,180,BKN200,10,2014-08-29T11:45:00,S,67,"",82,AA,70,29.350000,"",74,04807
10,"","",0,BKN200,180,BKN200,10,2014-08-29T09:45:00,S,65,"",81,AA,68,29.380000,"",72,04807
9,"","",0,SCT070 BKN110,160,BKN110,10,2014-08-29T08:45:00,SSE,74,"",75,AA,66,29.390000,"",69,04807
14,"","",0,OVC090,150,OVC090,10,2014-08-29T07:45:00,SSE,79,"",73,AA,66,29.380000,"",68,04807
11,"","",0,OVC120,150,OVC120,10,2014-08-29T06:45:00,SSE,76,"",72,AA,64,29.380000,"",67,04807
11,"","",0,OVC110,150,OVC110,10,2014-08-29T05:45:00,SSE,76,"",72,AA,64,29.380000,"",67,04807
10,"","",0,BKN110,150,BKN110,10,2014-08-29T04:45:00,SSE,76,"",72,AA,64,29.360000,"",67,04807
9,"","",0,BKN150,150,BKN150,10,2014-08-29T03:45:00,SSE,76,"",72,AA,64,29.360000,"",67,04807
7,"","",0,CLR,140,CLR,10,2014-08-29T03:15:00,SE,76,"",72,AA,64,29.360000,"",67,04807
7,"","",0,CLR,150,CLR,10,2014-08-29T02:55:00,SSE,76,"",72,AA,64,29.360000,"",67,04807
7,"","",0,CLR,150,CLR,10,2014-08-29T02:35:00,SSE,76,"",72,AA,64,29.360000,"",67,04807
7,"","",0,CLR,150,CLR,10,2014-08-29T02:15:00,SSE,76,"",72,AA,64,29.360000,"",67,04807
8,"","",0,CLR,150,CLR,10,2014-08-29T01:55:00,SSE,79,"",72,AA,65,29.360000,"",68,04807
7,"","",0,CLR,140,CLR,10,2014-08-29T01:35:00,SE,81,"",71,AA,65,29.360000,"",67,04807
6,"","",0,CLR,140,CLR,10,2014-08-29T01:15:00,SE,81,"",71,AA,65,29.360000,"",67,04807
7,"","",0,CLR,130,CLR,10,2014-08-29T00:55:00,SE,84,"",71,AA,66,29.360000,"",68,04807
6,"","",0,CLR,130,CLR,10,2014-08-29T00:35:00,SE,82,"",72,AA,66,29.380000,"",68,04807
5,"","",0,CLR,130,CLR,10,2014-08-29T00:15:00,SE,84,"",71,AA,66,29.390000,"",68,04807
5,"","",0,CLR,130,CLR,10,2014-08-28T23:55:00,SE,87,0.010000,71,AA,67,29.390000,"",68,04807
3,"","",0,CLR,130,CLR,10,2014-08-28T23:35:00,SE,87,0.010000,71,AA,67,29.410000,"",68,04807
3,"","",0,SCT035 SCT044 BKN120,120,BKN120,10,2014-08-28T23:15:00,ESE,87,0.010000,71,AA,67,29.410000,[[- <nil> <nil> RA <nil> <nil>]],68,04807
3,"","",0,SCT039 SCT050 BKN120,130,BKN120,10,2014-08-28T22:55:00,SE,84,"",72,AA,67,29.410000,[[- <nil> <nil> RA <nil> <nil>]],69,04807
5,"","",0,BKN120,140,BKN120,10,2014-08-28T22:35:00,SE,84,"",72,AA,67,29.420000,[[- <nil> <nil> RA <nil> <nil>]],69,04807
3,"","",0,BKN120,120,BKN120,10,2014-08-28T22:15:00,ESE,79,"",73,AA,66,29.420000,[[- <nil> <nil> RA <nil> <nil>]],68,04807
5,"","",0,SCT065 OVC120,130,OVC120,10,2014-08-28T21:55:00,SE,79,"",73,AA,66,29.410000,[[- <nil> <nil> RA <nil> <nil>]],68,04807
3,"","",0,BKN110,140,BKN110,10,2014-08-28T21:35:00,SE,76,"",73,AA,65,29.420000,"",68,04807
0,"","",0,BKN120,"",BKN120,10,2014-08-28T21:15:00,"",82,"",72,AA,66,29.420000,"",68,04807
0,"","",0,BKN110,"",BKN110,7,2014-08-28T20:55:00,"",87,"",72,AA,68,29.420000,"",69,04807
0,"","",0,CLR120,"",CLR120,7,2014-08-28T20:45:00,"","","",72,AA,68,"","","",04807
0,"","",0,SCT120,"",SCT120,10,2014-08-28T20:35:00,"",84,"",72,AA,67,29.420000,"",69,04807
0,"","",0,SCT095 SCT120,"",SCT120,10,2014-08-28T20:15:00,"",79,"",73,AA,66,29.420000,"",68,04807
5,"","",0,OVC120,060,OVC120,10,2014-08-28T19:45:00,ENE,74,"",73,AA,64,29.420000,"",67,04807
6,"","",0,OVC120,050,OVC120,10,2014-08-28T18:45:00,NE,76,"",72,AA,64,29.420000,"",67,04807
8,"","",0,BKN150,060,BKN150,10,2014-08-28T17:45:00,ENE,76,"",72,AA,64,29.420000,"",67,04807
11,"","",0,SCT150,040,SCT150,10,2014-08-28T16:45:00,NE,69,"",75,AA,64,29.430000,"",68,04807
11,"","",0,SCT150 SCT250,030,SCT250,15,2014-08-28T15:45:00,NNE,69,"",75,AA,64,29.430000,"",68,04807
9,"","",0,FEW150 SCT250,040,SCT250,20,2014-08-28T14:45:00,NE,66,"",75,AA,63,29.430000,"",67,04807
8,"","",0,FEW150 SCT250,030,SCT250,20,2014-08-28T13:45:00,NNE,66,"",75,AA,63,29.450000,"",67,04807
9,"","",0,FEW150 SCT250,030,SCT250,20,2014-08-28T12:45:00,NNE,62,"",75,AA,61,29.460000,"",66,04807
8,"","",0,FEW150 SCT250,030,SCT250,20,2014-08-28T11:45:00,NNE,62,"",75,AA,61,29.480000,"",66,04807
7,"","",0,FEW150 FEW250,030,FEW250,20,2014-08-28T10:45:00,NNE,58,"",75,AA,59,29.490000,"",65,04807
7,"","",0,FEW150 FEW250,030,FEW250,20,2014-08-28T09:45:00,NNE,62,"",73,AA,59,29.490000,"",64,04807
7,"","",0,FEW080 FEW200,030,FEW200,20,2014-08-28T08:45:00,NNE,59,"",72,AA,57,29.500000,"",63,04807
5,"","",0,FEW080,VRB,FEW080,20,2014-08-28T07:45:00,VRB,68,"",68,AA,57,29.500000,"",62,04807
5,"","",0,BKN080,VRB,BKN080,20,2014-08-28T06:45:00,VRB,73,"",66,AA,57,29.510000,"",61,04807
5,"","",0,SCT075,VRB,SCT075,15,2014-08-28T05:45:00,VRB,81,"",63,AA,57,29.500000,"",60,04807
5,"","",0,SCT075,VRB,SCT075,10,2014-08-28T04:45:00,VRB,78,"",66,AA,59,29.490000,"",62,04807
14,"","",0,SCT075,060,SCT075,10,2014-08-28T03:45:00,ENE,68,"",68,AA,57,29.490000,"",62,04807
9,"","",0,CLR,060,CLR,10,2014-08-28T03:15:00,ENE,68,"",68,AA,57,29.490000,"",62,04807
10,"","",0,CLR,060,CLR,10,2014-08-28T02:55:00,ENE,68,"",68,AA,57,29.490000,"",62,04807
9,"","",0,SCT120,060,SCT120,10,2014-08-28T02:35:00,ENE,76,"",67,AA,59,29.500000,"",62,04807
7,"","",0,OVC120,060,OVC120,10,2014-08-28T02:15:00,ENE,76,"",68,AA,60,29.490000,"",63,04807
6,"","",0,OVC120,090,OVC120,10,2014-08-28T01:55:00,E,81,"",67,AA,61,29.500000,"",63,04807
5,"","",0,BKN120,090,BKN120,10,2014-08-28T01:35:00,E,93,"",65,AA,63,29.500000,"",64,04807
0,"","",0,SCT075,"",SCT075,10,2014-08-28T01:15:00,"",93,"",64,AA,62,29.490000,"",63,04807
0,"","",0,SCT075,"",SCT075,10,2014-08-28T00:55:00,"",90,"",65,AA,62,29.500000,"",63,04807
0,"","",0,SCT075 BKN110,"",BKN110,10,2014-08-28T00:35:00,"",90,"",66,AA,63,29.500000,"",64,04807
0,"","",0,CLR,"",CLR,10,2014-08-28T00:15:00,"",87,"",67,AA,63,29.500000,"",65,04807
5,"","",0,CLR,080,CLR,10,2014-08-27T23:55:00,E,90,"",66,AA,63,29.500000,"",64,04807
0,"","",0,CLR,"",CLR,10,2014-08-27T23:35:00,"",87,"",67,AA,63,29.490000,"",65,04807
6,"","",0,CLR,070,CLR,10,2014-08-27T23:15:00,ENE,79,"",69,AA,62,29.490000,"",65,04807
5,"","",0,CLR,080,CLR,10,2014-08-27T22:55:00,E,76,"",70,AA,62,29.490000,"",65,04807
9,"","",0,CLR,060,CLR,10,2014-08-27T22:35:00,ENE,73,"",70,AA,61,29.480000,"",64,04807
10,"","",0,CLR,050,CLR,10,2014-08-27T22:15:00,NE,73,"",70,AA,61,29.480000,"",64,04807
9,"","",0,CLR,060,CLR,10,2014-08-27T21:55:00,ENE,73,"",70,AA,61,29.490000,"",64,04807
7,"","",0,CLR,060,CLR,10,2014-08-27T21:35:00,ENE,76,"",69,AA,61,29.490000,"",64,04807
5,"","",0,CLR,050,CLR,10,2014-08-27T21:15:00,NE,73,"",70,AA,61,29.490000,"",64,04807
10,"","",0,CLR,060,CLR,10,2014-08-27T20:55:00,ENE,71,"",70,AA,60,29.490000,"",64,04807
11,"","",0,CLR150,060,CLR150,20,2014-08-27T20:45:00,ENE,"","",70,AA,61,"","","",04807
6,"","",0,CLR,040,CLR,10,2014-08-27T20:35:00,NE,76,"",69,AA,61,29.490000,"",64,04807
5,"","",0,CLR,050,CLR,10,2014-08-27T20:15:00,NE,71,"",70,AA,60,29.490000,"",64,04807
8,"","",0,SCT150,060,SCT150,20,2014-08-27T19:45:00,ENE,68,"",70,AA,59,29.490000,"",63,04807
7,"","",0,BKN150,040,BKN150,20,2014-08-27T18:45:00,NE,68,"",70,AA,59,29.470000,"",63,04807
8,"","",0,BKN150,050,BKN150,20,2014-08-27T17:45:00,NE,68,"",72,AA,61,29.480000,"",65,04807
5,"","",0,BKN150,050,BKN150,15,2014-08-27T16:45:00,NE,73,"",72,AA,63,29.490000,"",66,04807
9,"","",0,BKN150,040,BKN150,15,2014-08-27T15:45:00,NE,71,"",73,AA,63,29.500000,"",67,04807
9,"","",0,SCT150 BKN250,030,BKN250,15,2014-08-27T14:45:00,NNE,66,"",75,AA,63,29.510000,"",67,04807
14,"","",0,SCT150 SCT250,030,SCT250,15,2014-08-27T13:45:00,NNE,64,"",77,AA,64,29.500000,"",69,04807
10,"","",0,SCT150 SCT250,360,SCT250,15,2014-08-27T12:45:00,N,64,"",77,AA,64,29.510000,"",69,04807
9,"","",0,SCT150 BKN250,020,BKN250,15,2014-08-27T11:45:00,NNE,62,"",77,AA,63,29.510000,"",68,04807
9,"","",0,SCT150 BKN250,030,BKN250,15,2014-08-27T10:45:00,NNE,62,"",77,AA,63,29.510000,"",68,04807
9,"","",0,FEW030 SCT150 BKN250,040,BKN250,15,2014-08-27T09:45:00,NE,66,"",75,AA,63,29.510000,"",67,04807
6,"","",0,FEW030 SCT150,050,SCT150,15,2014-08-27T08:45:00,NE,66,"",75,AA,63,29.520000,"",67,04807
7,"","",0,FEW030 SCT150,030,SCT150,15,2014-08-27T07:45:00,NNE,71,"",73,AA,63,29.510000,"",67,04807
6,"","",0,FEW030 SCT150,030,SCT150,15,2014-08-27T06:45:00,NNE,73,"",72,AA,63,29.510000,"",66,04807
0,"","",0,SCT050,"",SCT050,10,2014-08-27T05:45:00,"",93,"",68,AA,66,29.500000,"",67,04807
3,"","",0,SCT031,070,SCT031,10,2014-08-27T04:45:00,ENE,87,"",68,AA,64,29.480000,"",66,04807
3,"","",0,BKN031,060,BKN031,10,2014-08-27T03:45:00,ENE,87,"",70,AA,66,29.480000,"",67,04807
0,"","",0,BKN031 OVC043,"",OVC043,10,2014-08-27T03:15:00,"",87,"",71,AA,67,29.480000,"",68,04807
5,"","",0,SCT031 BKN043 OVC050,090,OVC050,10,2014-08-27T02:55:00,E,87,"",71,AA,67,29.480000,"",68,04807
0,"","",0,BKN048,"",BKN048,10,2014-08-27T02:35:00,"",87,"",71,AA,67,29.480000,"",68,04807
5,"","",0,OVC044,030,OVC044,10,2014-08-27T02:15:00,NNE,87,"",71,AA,67,29.470000,"",68,04807
5,"","",0,SCT028 BKN040,040,BKN040,10,2014-08-27T01:55:00,NE,87,"",71,AA,67,29.470000,"",68,04807
3,"","",0,SCT028 SCT040,050,SCT040,10,2014-08-27T01:35:00,NE,90,"",71,AA,68,29.470000,"",69,04807
5,"","",0,CLR,050,CLR,10,2014-08-27T01:15:00,NE,90,"",71,AA,68,29.470000,"",69,04807
5,"","",0,CLR,080,CLR,10,2014-08-27T00:55:00,E,90,"",71,AA,68,29.470000,"",69,04807
3,"","",0,CLR,040,CLR,10,2014-08-27T00:35:00,NE,93,"",71,AA,69,29.480000,"",70,04807
3,"","",0,CLR,360,CLR,10,2014-08-27T00:15:00,N,93,"",71,AA,69,29.480000,"",70,04807
3,"","",0,CLR,020,CLR,10,2014-08-26T23:55:00,NNE,93,"",71,AA,69,29.480000,"",70,04807
0,"","",0,CLR,"",CLR,10,2014-08-26T23:35:00,"",90,"",71,AA,68,29.480000,"",69,04807
0,"","",0,CLR,"",CLR,10,2014-08-26T23:15:00,"",93,"",71,AA,69,29.480000,"",70,04807
3,"","",0,CLR,010,CLR,10,2014-08-26T22:55:00,N,93,"",71,AA,69,29.470000,"",70,04807
3,"","",0,CLR,030,CLR,10,2014-08-26T22:35:00,NNE,93,"",71,AA,69,29.480000,"",70,04807
5,"","",0,CLR,020,CLR,10,2014-08-26T22:15:00,NNE,93,"",71,AA,69,29.470000,"",70,04807
6,"","",0,SCT006,030,SCT006,10,2014-08-26T21:55:00,NNE,90,"",72,AA,69,29.470000,"",70,04807
5,"","",0,SCT006,070,SCT006,10,2014-08-26T21:35:00,ENE,93,"",72,AA,70,29.470000,"",71,04807
6,"","",0,CLR,040,CLR,10,2014-08-26T21:15:00,NE,90,"",72,AA,69,29.460000,"",70,04807
5,"","",0,CLR,070,CLR,10,2014-08-26T20:55:00,ENE,93,"",72,AA,70,29.470000,"",71,04807
6,"","",0,CLR025 CLR250,070,CLR250,10,2014-08-26T20:45:00,ENE,"","",72,AA,70,"","","",04807
5,"","",0,CLR,040,CLR,10,2014-08-26T20:35:00,NE,93,"",72,AA,70,29.460000,"",71,04807
0,"","",0,CLR,"",CLR,10,2014-08-26T20:15:00,"",90,"",72,AA,69,29.470000,"",70,04807
5,"","",0,FEW250,070,FEW250,10,2014-08-26T19:45:00,ENE,93,"",72,AA,70,29.450000,"",71,04807
6,"","",0,FEW250,060,FEW250,10,2014-08-26T18:45:00,ENE,90,"",73,AA,70,29.430000,"",71,04807
6,"","",0,SCT250,060,SCT250,10,2014-08-26T17:45:00,ENE,85,"",75,AA,70,29.440000,"",72,04807
5,"","",0,FEW250,VRB,FEW250,10,2014-08-26T16:45:00,VRB,74,"",79,AA,70,29.430000,"",73,04807
5,"","",0,SCT250,250,SCT250,10,2014-08-26T15:45:00,WSW,67,"",82,AA,70,29.440000,"",74,04807
5,"","",0,SCT250,VRB,SCT250,12,2014-08-26T14:45:00,VRB,69,"",81,AA,70,29.450000,"",74,04807
7,"","",0,SCT150 BKN250,170,BKN250,12,2014-08-26T13:45:00,S,85,"",75,AA,70,29.470000,"",72,04807
11,"","",0,FEW010 SCT085 BKN250,160,BKN250,15,2014-08-26T12:45:00,SSE,79,"",75,AA,68,29.480000,"",70,04807
11,"","",0,FEW010 BKN045 BKN250,VRB,BKN250,15,2014-08-26T11:45:00,VRB,87,"",72,AA,68,29.460000,"",69,04807
9,"","",0,SCT010 BKN020 OVC037,250,OVC037,5,2014-08-26T10:45:00,WSW,90,"",73,AA,70,29.530000,[[- <nil> TS RA <nil> <nil>]],71,04807
7,"","",0,SCT055 BKN085,210,BKN085,10,2014-08-26T09:45:00,SSW,74,"",81,AA,72,29.460000,"",75,04807
7,"","",0,BKN022 BKN250,190,BKN250,10,2014-08-26T08:45:00,S,74,"",79,AA,70,29.460000,"",73,04807
5,"","",0,BKN031 BKN250,VRB,BKN250,10,2014-08-26T07:45:00,VRB,74,"",77,AA,68,29.460000,"",71,04807
6,"","",0,FEW075 SCT150 SCT250,190,SCT250,15,2014-08-26T06:45:00,S,79,"",73,AA,66,29.450000,"",68,04807
5,"","",0,SCT080 SCT250,180,SCT250,10,2014-08-26T05:45:00,S,82,"",72,AA,66,29.430000,"",68,04807
5,"","",0,SCT050,190,SCT050,10,2014-08-26T04:45:00,S,87,"",70,AA,66,29.430000,"",67,04807
3,"","",0,SCT050,200,SCT050,10,2014-08-26T03:45:00,SSW,87,"",70,AA,66,29.410000,"",67,04807
0,"","",0,CLR,"",CLR,10,2014-08-26T03:15:00,"",84,"",71,AA,66,29.410000,"",68,04807
0,"","",0,CLR,"",CLR,10,2014-08-26T02:55:00,"",84,"",71,AA,66,29.410000,"",68,04807
0,"","",0,CLR,"",CLR,10,2014-08-26T02:35:00,"",84,"",71,AA,66,29.410000,"",68,04807
0,"","",0,CLR,"",CLR,10,2014-08-26T02:15:00,"",87,"",71,AA,67,29.410000,"",68,04807
0,"","",0,SCT045 SCT050 SCT060,"",SCT060,10,2014-08-26T01:55:00,"",87,"",71,AA,67,29.410000,"",68,04807
3,"","",0,BKN043 BKN050,150,BKN050,10,2014-08-26T01:35:00,SSE,90,"",71,AA,68,29.410000,"",69,04807
3,"","",0,SCT043,150,SCT043,10,2014-08-26T01:15:00,SSE,97,"",70,AA,69,29.410000,"",69,04807
0,"","",0,CLR,"",CLR,10,2014-08-26T00:55:00,"",97,"",70,AA,69,29.410000,"",69,04807
0,"","",0,CLR,"",CLR,7,2014-08-26T00:35:00,"",97,"",70,AA,69,29.410000,"",69,04807
0,"","",0,CLR,"",CLR,4,2014-08-26T00:15:00,"",93,"",69,AA,67,29.410000,[[<nil> <nil> <nil> <nil> BR <nil>]],68,04807
0,"","",0,CLR,"",CLR,7,2014-08-25T23:55:00,"",97,"",69,AA,68,29.410000,"",68,04807
0,"","",0,CLR,"",CLR,7,2014-08-25T23:35:00,"",97,"",70,AA,69,29.410000,"",69,04807
0,"","",0,CLR,"",CLR,4,2014-08-25T23:15:00,"",93,"",69,AA,67,29.390000,[[<nil> <nil> <nil> <nil> BR <nil>]],68,04807
0,"","",0,CLR,"",CLR,7,2014-08-25T22:55:00,"",97,"",70,AA,69,29.410000,"",69,04807
0,"","",0,CLR,"",CLR,7,2014-08-25T22:35:00,"",90,"",71,AA,68,29.410000,"",69,04807
0,"","",0,CLR,"",CLR,10,2014-08-25T22:15:00,"",90,"",72,AA,69,29.390000,"",70,04807
0,"","",0,CLR,"",CLR,10,2014-08-25T21:55:00,"",90,"",72,AA,69,29.390000,"",70,04807
3,"","",0,CLR,170,CLR,10,2014-08-25T21:35:00,S,87,"",73,AA,69,29.410000,"",70,04807
0,"","",0,CLR,"",CLR,10,2014-08-25T21:15:00,"",87,"",73,AA,69,29.390000,"",70,04807
3,"","",0,CLR,110,CLR,10,2014-08-25T20:55:00,ESE,87,"",73,AA,69,29.390000,"",70,04807
7,"","",0,CLR250,170,CLR250,10,2014-08-25T20:45:00,S,"","",73,AA,68,"","","",04807
5,"","",0,CLR,060,CLR,10,2014-08-25T20:35:00,ENE,87,"",73,AA,69,29.390000,"",70,04807
0,"","",0,CLR,"",CLR,10,2014-08-25T20:15:00,"",82,"",74,AA,68,29.380000,"",70,04807
7,"","",0,SCT130 BKN250,230,BKN250,10,2014-08-25T19:45:00,SW,79,"",75,AA,68,29.380000,"",70,04807
9,"","",0,BKN085 BKN250,200,BKN250,10,2014-08-25T18:45:00,SSW,79,"",75,AA,68,29.350000,"",70,04807
9,"","",0,BKN085,190,BKN085,10,2014-08-25T17:45:00,S,79,"",75,AA,68,29.360000,"",70,04807
0,"","",0,BKN030,"",BKN030,10,2014-08-25T14:45:00,"",87,"",72,AA,68,29.390000,"",69,04807
5,"","",0,BKN029,180,BKN029,10,2014-08-25T13:45:00,S,82,"",72,AA,66,29.390000,[[- <nil> TS RA <nil> <nil>]],68,04807
23,"","",0,OVC029,300,OVC029,7,2014-08-25T12:45:00,WNW,74,"",77,AA,68,29.440000,[[<nil> VC TS <nil> <nil> <nil>]],71,04807
9,"","",0,BKN029,VRB,BKN029,10,2014-08-25T11:45:00,VRB,66,"",90,AA,77,29.390000,"",81,04807
8,"","",0,SCT023 BKN250,170,BKN250,10,2014-08-25T10:45:00,S,61,"",90,AA,75,29.390000,"",79,04807
6,"","",0,SCT040 BKN250,170,BKN250,10,2014-08-25T09:45:00,S,70,"",86,AA,75,29.410000,"",78,04807
6,"","",0,FEW100 BKN250,180,BKN250,7,2014-08-25T08:45:00,S,74,"",84,AA,75,29.410000,"",78,04807
8,"","",0,SCT250,170,SCT250,5,2014-08-25T07:45:00,S,88,"",79,AA,75,29.410000,[[<nil> <nil> <nil> <nil> BR <nil>]],76,04807
"","","",0,VV007,VRB,VV007,2,2014-08-25T05:45:00,VRB,94,"",75,AA,73,29.390000,[[<nil> <nil> <nil> <nil> BR <nil>]],74,04807
0,"","",0,SCT250,"",SCT250,3,2014-08-25T04:45:00,"",94,"",75,AA,73,29.380000,[[<nil> <nil> <nil> <nil> BR <nil>]],74,04807
0,"","",0,SCT150,"",SCT150,4,2014-08-25T03:45:00,"",94,"",75,AA,73,29.390000,"",74,04807
5,"","",0,CLR,150,CLR,4,2014-08-25T03:15:00,SSE,94,"",76,AA,74,29.380000,[[<nil> <nil> <nil> <nil> BR <nil>]],75,04807
6,"","",0,CLR,160,CLR,4,2014-08-25T02:55:00,SSE,94,"",76,AA,74,29.380000,[[<nil> <nil> <nil> <nil> BR <nil>]],75,04807
5,"","",0,CLR,160,CLR,4,2014-08-25T02:35:00,SSE,94,"",76,AA,74,29.380000,[[<nil> <nil> <nil> <nil> BR <nil>]],75,04807
5,"","",0,CLR,150,CLR,4,2014-08-25T02:15:00,SSE,94,"",76,AA,74,29.380000,[[<nil> <nil> <nil> <nil> BR <nil>]],75,04807
5,"","",0,CLR,150,CLR,4,2014-08-25T01:55:00,SSE,94,"",76,AA,74,29.380000,[[<nil> <nil> <nil> <nil> BR <nil>]],75,04807
6,"","",0,CLR,150,CLR,4,2014-08-25T01:35:00,SSE,91,"",77,AA,74,29.380000,[[<nil> <nil> <nil> <nil> BR <nil>]],75,04807
6,"","",0,CLR,140,CLR,4,2014-08-25T01:15:00,SE,91,"",77,AA,74,29.360000,[[<nil> <nil> <nil> <nil> BR <nil>]],75,04807
6,"","",0,CLR,150,CLR,5,2014-08-25T00:55:00,SSE,91,"",77,AA,74,29.380000,[[<nil> <nil> <nil> <nil> BR <nil>]],75,04807
5,"","",0,CLR,140,CLR,5,2014-08-25T00:35:00,SE,94,"",77,AA,75,29.380000,[[<nil> <nil> <nil> <nil> BR <nil>]],76,04807
5,"","",0,CLR,140,CLR,5,2014-08-25T00:15:00,SE,91,"",78,AA,75,29.380000,[[<nil> <nil> <nil> <nil> BR <nil>]],76,04807
3,"","",0,CLR,140,CLR,5,2014-08-24T23:55:00,SE,91,"",78,AA,75,29.390000,[[<nil> <nil> <nil> <nil> BR <nil>]],76,04807
0,"","",0,CLR,"",CLR,5,2014-08-24T23:35:00,"",91,"",78,AA,75,29.390000,[[<nil> <nil> <nil> <nil> BR <nil>]],76,04807
3,"","",0,CLR,140,CLR,5,2014-08-24T23:15:00,SE,91,"",78,AA,75,29.390000,[[<nil> <nil> <nil> <nil> BR <nil>]],76,04807
5,"","",0,CLR,140,CLR,5,2014-08-24T22:55:00,SE,91,"",78,AA,75,29.390000,[[<nil> <nil> <nil> <nil> BR <nil>]],76,04807
3,"","",0,CLR,150,CLR,5,2014-08-24T22:35:00,SSE,91,"",79,AA,76,29.390000,[[<nil> <nil> <nil> <nil> BR <nil>]],77,04807
3,"","",0,CLR,140,CLR,5,2014-08-24T22:15:00,SE,91,"",79,AA,76,29.390000,[[<nil> <nil> <nil> <nil> BR <nil>]],77,04807
3,"","",0,CLR,150,CLR,7,2014-08-24T21:55:00,SSE,91,"",79,AA,76,29.390000,"",77,04807
5,"","",0,CLR,150,CLR,7,2014-08-24T21:35:00,SSE,88,"",80,AA,76,29.390000,"",77,04807
3,"","",0,CLR,140,CLR,7,2014-08-24T21:15:00,SE,88,"",80,AA,76,29.380000,"",77,04807
3,"","",0,CLR,140,CLR,7,2014-08-24T20:55:00,SE,85,"",81,AA,76,29.380000,"",77,04807
5,"","",0,CLR030,VRB,CLR030,7,2014-08-24T20:45:00,VRB,"","",81,AA,75,"","","",04807
5,"","",0,CLR,130,CLR,7,2014-08-24T20:35:00,SE,85,"",81,AA,76,29.360000,"",77,04807
5,"","",0,CLR,130,CLR,7,2014-08-24T20:15:00,SE,82,"",81,AA,75,29.360000,"",77,04807
5,"","",0,FEW031,VRB,FEW031,7,2014-08-24T19:45:00,VRB,82,"",81,AA,75,29.360000,"",77,04807
7,"","",0,SCT031,VRB,SCT031,10,2014-08-24T18:45:00,VRB,79,"",82,AA,75,29.350000,"",77,04807
7,"","",0,SCT031,VRB,SCT031,10,2014-08-24T17:45:00,VRB,65,"",86,AA,73,29.340000,"",77,04807
7,"","",0,SCT031,VRB,SCT031,10,2014-08-24T16:45:00,VRB,61,"",88,AA,73,29.340000,"",77,04807
7,"","",0,BKN038,VRB,BKN038,10,2014-08-24T15:45:00,VRB,61,"",88,AA,73,29.350000,"",77,04807
5,"","",0,BKN034,VRB,BKN034,10,2014-08-24T14:45:00,VRB,59,"",88,AA,72,29.350000,"",77,04807
